Fiber_index,ROI1_index,ROI2_index,ROI_Pair_index,ROI_Pair_Fiber,ROI1_Name,ROI2_Name,Net1_Name,Net2_Name,ROIName_Pair,Network_Pair,Orig_index,LowICC,FiberLen,Curvature
4106,187,336,187_336,187_336_1,R_V8,R_V4t,Visual2,Visual2,R_V8-R_V4t,Visual2-Visual2,194_323_2,FALSE,15.80550003,0.180369465
4107,187,336,187_336,187_336_2,R_V8,R_V4t,Visual2,Visual2,R_V8-R_V4t,Visual2-Visual2,194_323_1,FALSE,11.83083534,0.266280288
4108,187,340,187_340,187_340_1,R_V8,R_VMV2,Visual2,Visual2,R_V8-R_VMV2,Visual2-Visual2,194_327_1,FALSE,25.6037941,0.104609002
4109,203,318,203_318,203_318_1,R_MT,R_PH,Visual2,Visual2,R_MT-R_PH,Visual2-Visual2,195_306_2,FALSE,28.62220001,0.146773648
4110,203,318,203_318,203_318_2,R_MT,R_PH,Visual2,Visual2,R_MT-R_PH,Visual2-Visual2,195_306_1,FALSE,27.31629753,0.122981651
4111,203,323,203_323,203_323_1,R_MT,R_PGp,Visual2,Dorsal-Attention,R_MT-R_PGp,Dorsal-Attention-Visual2,195_311_1,FALSE,23.55804825,0.142902343
4112,203,323,203_323,203_323_2,R_MT,R_PGp,Visual2,Dorsal-Attention,R_MT-R_PGp,Dorsal-Attention-Visual2,195_311_2,FALSE,26.54430389,0.16155127
4113,203,337,203_337,203_337_1,R_MT,R_FST,Visual2,Visual2,R_MT-R_FST,Visual2-Visual2,195_324_1,FALSE,24.61704636,0.221666893
4114,203,337,203_337,203_337_2,R_MT,R_FST,Visual2,Visual2,R_MT-R_FST,Visual2-Visual2,195_324_2,FALSE,21.18234062,0.198985947
4115,203,339,203_339,203_339_1,R_MT,R_LO3,Visual2,Visual2,R_MT-R_LO3,Visual2-Visual2,195_326_1,FALSE,10.47738552,0.262998018
4116,204,227,204_227,204_227_1,R_A1,R_7PC,Auditory,Somatomotor,R_A1-R_7PC,Auditory-Somatomotor,196_219_1,FALSE,66.59753418,0.091111144
4117,204,229,204_229,204_229_1,R_A1,R_VIP,Auditory,Visual2,R_A1-R_VIP,Auditory-Visual2,196_221_1,FALSE,73.38761902,0.079526764
4118,204,354,204_354,204_354_1,R_A1,R_LBelt,Auditory,Auditory,R_A1-R_LBelt,Auditory-Auditory,196_340_1,FALSE,10.11397266,0.330156619
4119,204,354,204_354,204_354_2,R_A1,R_LBelt,Auditory,Auditory,R_A1-R_LBelt,Auditory-Auditory,196_340_2,FALSE,11.00471401,0.334721644
4120,204,304,204_304,204_304_1,R_A1,R_PBelt,Auditory,Auditory,R_A1-R_PBelt,Auditory-Auditory,196_341_1,FALSE,17.70345116,0.14314203
4121,205,208,205_208,205_208_1,R_PSL,R_STV,Cingulo-Opercular,Posterior-Multimodal,R_PSL-R_STV,Cingulo-Opercular-Posterior-Multimodal,197_200_1,FALSE,10.13271809,0.316572494
4122,205,208,205_208,205_208_2,R_PSL,R_STV,Cingulo-Opercular,Posterior-Multimodal,R_PSL-R_STV,Cingulo-Opercular-Posterior-Multimodal,197_200_2,FALSE,13.48407936,0.214239812
4123,205,285,205_285,205_285_1,R_PSL,R_PFcm,Cingulo-Opercular,Cingulo-Opercular,R_PSL-R_PFcm,Cingulo-Opercular-Cingulo-Opercular,197_275_1,FALSE,29.09924507,0.162611457
4124,205,305,205_305,205_305_1,R_PSL,R_A5,Cingulo-Opercular,Language,R_PSL-R_A5,Cingulo-Opercular-Language,197_294_1,FALSE,36.54153824,0.121443639
4125,205,309,205_309,205_309_1,R_PSL,R_STSdp,Cingulo-Opercular,Language,R_PSL-R_STSdp,Cingulo-Opercular-Language,197_298_1,FALSE,46.26991653,0.120753662
4126,205,310,205_310,205_310_1,R_PSL,R_STSvp,Cingulo-Opercular,Default,R_PSL-R_STSvp,Cingulo-Opercular-Default,197_299_1,FALSE,58.60304642,0.08961313
4127,205,310,205_310,205_310_2,R_PSL,R_STSvp,Cingulo-Opercular,Default,R_PSL-R_STSvp,Cingulo-Opercular-Default,197_299_2,FALSE,50.95866776,0.096601942
4128,205,313,205_313,205_313_1,R_PSL,R_TE1p,Cingulo-Opercular,Frontoparietal,R_PSL-R_TE1p,Cingulo-Opercular-Frontoparietal,197_301_1,FALSE,57.87532425,0.072258268
4129,205,319,205_319,205_319_1,R_PSL,R_TPOJ1,Cingulo-Opercular,Language,R_PSL-R_TPOJ1,Cingulo-Opercular-Language,197_307_1,FALSE,43.63751984,0.116457174
4130,205,319,205_319,205_319_2,R_PSL,R_TPOJ1,Cingulo-Opercular,Language,R_PSL-R_TPOJ1,Cingulo-Opercular-Language,197_307_2,FALSE,13.01205444,0.279761894
4131,205,328,205_328,205_328_1,R_PSL,R_PF,Cingulo-Opercular,Cingulo-Opercular,R_PSL-R_PF,Cingulo-Opercular-Cingulo-Opercular,197_316_1,FALSE,15.46220684,0.206961349
4132,205,328,205_328,205_328_2,R_PSL,R_PF,Cingulo-Opercular,Cingulo-Opercular,R_PSL-R_PF,Cingulo-Opercular-Cingulo-Opercular,197_316_2,FALSE,25.97444916,0.115348543
4133,205,329,205_329,205_329_1,R_PSL,R_PFm,Cingulo-Opercular,Frontoparietal,R_PSL-R_PFm,Cingulo-Opercular-Frontoparietal,197_317_1,FALSE,13.7021246,0.332552621
4134,205,329,205_329,205_329_2,R_PSL,R_PFm,Cingulo-Opercular,Frontoparietal,R_PSL-R_PFm,Cingulo-Opercular-Frontoparietal,197_317_2,FALSE,25.18149376,0.124242873
4135,206,224,206_224,206_224_1,R_SFL,R_6ma,Language,Cingulo-Opercular,R_SFL-R_6ma,Cingulo-Opercular-Language,198_216_1,FALSE,21.37028122,0.151307656
4136,206,224,206_224,206_224_2,R_SFL,R_6ma,Language,Cingulo-Opercular,R_SFL-R_6ma,Cingulo-Opercular-Language,198_216_2,FALSE,14.1157074,0.199423749
4137,206,224,206_224,206_224_3,R_SFL,R_6ma,Language,Cingulo-Opercular,R_SFL-R_6ma,Cingulo-Opercular-Language,198_216_3,FALSE,15.92519093,0.191416177
4138,206,243,206_243,206_243_1,R_SFL,R_8BM,Language,Frontoparietal,R_SFL-R_8BM,Frontoparietal-Language,198_234_1,FALSE,17.66373634,0.211311764
4139,206,243,206_243,206_243_2,R_SFL,R_8BM,Language,Frontoparietal,R_SFL-R_8BM,Frontoparietal-Language,198_234_2,FALSE,15.48920631,0.232039344
4140,206,248,206_248,206_248_1,R_SFL,R_8Ad,Language,Default,R_SFL-R_8Ad,Default-Language,198_238_1,FALSE,29.18857384,0.122936759
4141,206,250,206_250,206_250_1,R_SFL,R_8BL,Language,Default,R_SFL-R_8BL,Default-Language,198_240_2,FALSE,16.89923477,0.18541915
4142,206,250,206_250,206_250_2,R_SFL,R_8BL,Language,Default,R_SFL-R_8BL,Default-Language,198_240_1,FALSE,28.42987061,0.11662744
4143,206,250,206_250,206_250_3,R_SFL,R_8BL,Language,Default,R_SFL-R_8BL,Default-Language,198_240_3,FALSE,17.0147419,0.221007742
4144,206,254,206_254,206_254_1,R_SFL,R_44,Language,Frontoparietal,R_SFL-R_44,Frontoparietal-Language,198_244_1,FALSE,62.83320236,0.046707072
4145,206,254,206_254,206_254_2,R_SFL,R_44,Language,Frontoparietal,R_SFL-R_44,Frontoparietal-Language,198_244_2,FALSE,60.32860947,0.044697252
4146,206,254,206_254,206_254_3,R_SFL,R_44,Language,Frontoparietal,R_SFL-R_44,Frontoparietal-Language,198_244_3,FALSE,66.23810577,0.042110358
4147,206,258,206_258,206_258_1,R_SFL,R_6r,Language,Cingulo-Opercular,R_SFL-R_6r,Cingulo-Opercular-Language,198_248_1,FALSE,63.20230103,0.044797415
4148,206,258,206_258,206_258_2,R_SFL,R_6r,Language,Cingulo-Opercular,R_SFL-R_6r,Cingulo-Opercular-Language,198_248_2,FALSE,67.79599762,0.049650626
4149,206,258,206_258,206_258_3,R_SFL,R_6r,Language,Cingulo-Opercular,R_SFL-R_6r,Cingulo-Opercular-Language,198_248_3,FALSE,61.30109406,0.054796681
4150,206,258,206_258,206_258_4,R_SFL,R_6r,Language,Cingulo-Opercular,R_SFL-R_6r,Cingulo-Opercular-Language,198_248_4,FALSE,62.02882004,0.062668227
4151,206,258,206_258,206_258_5,R_SFL,R_6r,Language,Cingulo-Opercular,R_SFL-R_6r,Cingulo-Opercular-Language,198_248_5,FALSE,67.69020081,0.049235003
4152,206,259,206_259,206_259_1,R_SFL,R_IFJa,Language,Language,R_SFL-R_IFJa,Language-Language,198_249_1,FALSE,56.18553543,0.075395873
4153,206,259,206_259,206_259_2,R_SFL,R_IFJa,Language,Language,R_SFL-R_IFJa,Language-Language,198_249_2,FALSE,56.70160675,0.071587594
4154,206,278,206_278,206_278_1,R_SFL,R_s6-8,Language,Frontoparietal,R_SFL-R_s6-8,Frontoparietal-Language,198_268_1,FALSE,9.754230499,0.319406219
4155,206,278,206_278,206_278_2,R_SFL,R_s6-8,Language,Frontoparietal,R_SFL-R_s6-8,Frontoparietal-Language,198_268_2,FALSE,9.723870277,0.264733473
4156,206,288,206_288,206_288_1,R_SFL,R_FOP4,Language,Cingulo-Opercular,R_SFL-R_FOP4,Cingulo-Opercular-Language,198_278_2,FALSE,63.84260559,0.061927759
4157,206,288,206_288,206_288_2,R_SFL,R_FOP4,Language,Cingulo-Opercular,R_SFL-R_FOP4,Cingulo-Opercular-Language,198_278_1,FALSE,62.17773819,0.061689014
4158,206,365,206_365,206_365_1,R_SFL,Brainstem,Language,Sub,R_SFL-Brainstem,Language-Sub,198_351_1,FALSE,97.62418365,0.03503833
4159,206,365,206_365,206_365_2,R_SFL,Brainstem,Language,Sub,R_SFL-Brainstem,Language-Sub,198_351_2,TRUE,93.74730682,0.039147377
4160,206,368,206_368,206_368_1,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_1,FALSE,73.11146545,0.042377056
4161,206,368,206_368,206_368_2,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_2,FALSE,62.88755035,0.044679289
4162,206,368,206_368,206_368_3,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_3,FALSE,66.24829865,0.047770432
4163,206,368,206_368,206_368_4,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_4,FALSE,67.07193756,0.046752955
4164,206,368,206_368,206_368_5,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_5,FALSE,62.79931259,0.042567817
4165,206,368,206_368,206_368_6,R_SFL,Thalamus_R,Language,Sub,R_SFL-Thalamus_R,Language-Sub,198_354_6,FALSE,70.15037537,0.042010575
4166,206,370,206_370,206_370_1,R_SFL,putamen_R,Language,Sub,R_SFL-putamen_R,Language-Sub,198_356_1,FALSE,56.24161148,0.043404275
4167,206,370,206_370,206_370_2,R_SFL,putamen_R,Language,Sub,R_SFL-putamen_R,Language-Sub,198_356_2,FALSE,52.18305588,0.04100853
4168,206,370,206_370,206_370_3,R_SFL,putamen_R,Language,Sub,R_SFL-putamen_R,Language-Sub,198_356_3,FALSE,51.36944199,0.040827132
4169,206,370,206_370,206_370_4,R_SFL,putamen_R,Language,Sub,R_SFL-putamen_R,Language-Sub,198_356_4,FALSE,50.09440231,0.046179476
4170,206,371,206_371,206_371_1,R_SFL,Pallium_R,Language,Sub,R_SFL-Pallium_R,Language-Sub,198_357_2,FALSE,65.41351318,0.043731801
4171,206,371,206_371,206_371_2,R_SFL,Pallium_R,Language,Sub,R_SFL-Pallium_R,Language-Sub,198_357_1,FALSE,63.74522018,0.040410337
4172,206,371,206_371,206_371_3,R_SFL,Pallium_R,Language,Sub,R_SFL-Pallium_R,Language-Sub,198_357_3,FALSE,64.61425018,0.042530911
4173,207,209,207_209,207_209_1,R_PCV,R_7Pm,Posterior-Multimodal,Frontoparietal,R_PCV-R_7Pm,Frontoparietal-Posterior-Multimodal,199_201_2,FALSE,20.7870388,0.187396182
4174,207,209,207_209,207_209_2,R_PCV,R_7Pm,Posterior-Multimodal,Frontoparietal,R_PCV-R_7Pm,Frontoparietal-Posterior-Multimodal,199_201_1,FALSE,13.40309048,0.257613821
4175,207,209,207_209,207_209_3,R_PCV,R_7Pm,Posterior-Multimodal,Frontoparietal,R_PCV-R_7Pm,Frontoparietal-Posterior-Multimodal,199_201_3,FALSE,22.68073082,0.180601684
4176,207,210,207_210,207_210_1,R_PCV,R_7m,Posterior-Multimodal,Default,R_PCV-R_7m,Default-Posterior-Multimodal,199_202_1,FALSE,12.3655138,0.257429725
4177,207,210,207_210,207_210_2,R_PCV,R_7m,Posterior-Multimodal,Default,R_PCV-R_7m,Default-Posterior-Multimodal,199_202_2,FALSE,21.76840401,0.165068913
4178,207,218,207_218,207_218_1,R_PCV,R_23c,Posterior-Multimodal,Cingulo-Opercular,R_PCV-R_23c,Cingulo-Opercular-Posterior-Multimodal,199_210_1,FALSE,15.44772148,0.263733648
4179,207,218,207_218,207_218_2,R_PCV,R_23c,Posterior-Multimodal,Cingulo-Opercular,R_PCV-R_23c,Cingulo-Opercular-Posterior-Multimodal,199_210_2,FALSE,21.29542923,0.187865068
4180,207,218,207_218,207_218_3,R_PCV,R_23c,Posterior-Multimodal,Cingulo-Opercular,R_PCV-R_23c,Cingulo-Opercular-Posterior-Multimodal,199_210_3,FALSE,16.72353172,0.226920433
4181,207,225,207_225,207_225_1,R_PCV,R_7Am,Posterior-Multimodal,Cingulo-Opercular,R_PCV-R_7Am,Cingulo-Opercular-Posterior-Multimodal,199_217_1,FALSE,12.08234215,0.27929134
4182,207,225,207_225,207_225_2,R_PCV,R_7Am,Posterior-Multimodal,Cingulo-Opercular,R_PCV-R_7Am,Cingulo-Opercular-Posterior-Multimodal,199_217_2,FALSE,14.16809273,0.233155593
4183,207,329,207_329,207_329_1,R_PCV,R_PFm,Posterior-Multimodal,Frontoparietal,R_PCV-R_PFm,Frontoparietal-Posterior-Multimodal,199_317_1,FALSE,66.86834717,0.081874401
4184,207,342,207_342,207_342_1,R_PCV,R_31a,Posterior-Multimodal,Frontoparietal,R_PCV-R_31a,Frontoparietal-Posterior-Multimodal,199_329_1,FALSE,16.97248268,0.217018768
4185,207,342,207_342,207_342_2,R_PCV,R_31a,Posterior-Multimodal,Frontoparietal,R_PCV-R_31a,Frontoparietal-Posterior-Multimodal,199_329_2,FALSE,18.00903893,0.202266117
4186,207,361,207_361,207_361_1,R_PCV,Thalamus_L,Posterior-Multimodal,Sub,R_PCV-Thalamus_L,Posterior-Multimodal-Sub,199_347_1,FALSE,94.42559052,0.077827358
4187,207,361,207_361,207_361_2,R_PCV,Thalamus_L,Posterior-Multimodal,Sub,R_PCV-Thalamus_L,Posterior-Multimodal-Sub,199_347_2,FALSE,98.50662231,0.069907732
4188,207,365,207_365,207_365_1,R_PCV,Brainstem,Posterior-Multimodal,Sub,R_PCV-Brainstem,Posterior-Multimodal-Sub,199_351_1,FALSE,129.6625519,0.06357559
4189,208,305,208_305,208_305_1,R_STV,R_A5,Posterior-Multimodal,Language,R_STV-R_A5,Language-Posterior-Multimodal,200_294_1,FALSE,24.45119095,0.160113735
4190,208,309,208_309,208_309_1,R_STV,R_STSdp,Posterior-Multimodal,Language,R_STV-R_STSdp,Language-Posterior-Multimodal,200_298_1,FALSE,31.40039635,0.181228037
4191,208,310,208_310,208_310_1,R_STV,R_STSvp,Posterior-Multimodal,Default,R_STV-R_STSvp,Default-Posterior-Multimodal,200_299_1,FALSE,44.89955139,0.129066604
4192,208,310,208_310,208_310_2,R_STV,R_STSvp,Posterior-Multimodal,Default,R_STV-R_STSvp,Default-Posterior-Multimodal,200_299_2,FALSE,38.80452728,0.150831117
4193,208,310,208_310,208_310_3,R_STV,R_STSvp,Posterior-Multimodal,Default,R_STV-R_STSvp,Default-Posterior-Multimodal,200_299_3,FALSE,49.38563919,0.122645114
4194,208,313,208_313,208_313_1,R_STV,R_TE1p,Posterior-Multimodal,Frontoparietal,R_STV-R_TE1p,Frontoparietal-Posterior-Multimodal,200_301_1,FALSE,54.95734787,0.100843174
4195,208,313,208_313,208_313_2,R_STV,R_TE1p,Posterior-Multimodal,Frontoparietal,R_STV-R_TE1p,Frontoparietal-Posterior-Multimodal,200_301_2,FALSE,46.75074387,0.120417371
4196,208,313,208_313,208_313_3,R_STV,R_TE1p,Posterior-Multimodal,Frontoparietal,R_STV-R_TE1p,Frontoparietal-Posterior-Multimodal,200_301_3,FALSE,52.91782379,0.096781576
4197,208,313,208_313,208_313_4,R_STV,R_TE1p,Posterior-Multimodal,Frontoparietal,R_STV-R_TE1p,Frontoparietal-Posterior-Multimodal,200_301_4,FALSE,49.38113022,0.101134615
4198,208,317,208_317,208_317_1,R_STV,R_PHT,Posterior-Multimodal,Dorsal-Attention,R_STV-R_PHT,Dorsal-Attention-Posterior-Multimodal,200_305_1,FALSE,44.14223862,0.123342214
4199,208,317,208_317,208_317_2,R_STV,R_PHT,Posterior-Multimodal,Dorsal-Attention,R_STV-R_PHT,Dorsal-Attention-Posterior-Multimodal,200_305_2,FALSE,47.56732559,0.104077214
4200,208,319,208_319,208_319_1,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_1,FALSE,21.85355759,0.293454845
4201,208,319,208_319,208_319_2,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_2,FALSE,17.35208702,0.379661713
4202,208,319,208_319,208_319_3,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_3,FALSE,20.25742722,0.276031302
4203,208,319,208_319,208_319_4,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_4,FALSE,26.86842155,0.209854759
4204,208,319,208_319,208_319_5,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_5,FALSE,32.92195129,0.182105965
4205,208,319,208_319,208_319_6,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_8,FALSE,38.5992775,0.154782962
4206,208,319,208_319,208_319_7,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_7,FALSE,25.60334587,0.233453334
4207,208,319,208_319,208_319_8,R_STV,R_TPOJ1,Posterior-Multimodal,Language,R_STV-R_TPOJ1,Language-Posterior-Multimodal,200_307_6,FALSE,11.19170284,0.285484763
4208,208,329,208_329,208_329_1,R_STV,R_PFm,Posterior-Multimodal,Frontoparietal,R_STV-R_PFm,Frontoparietal-Posterior-Multimodal,200_317_1,FALSE,21.75012779,0.201597903
4209,208,329,208_329,208_329_2,R_STV,R_PFm,Posterior-Multimodal,Frontoparietal,R_STV-R_PFm,Frontoparietal-Posterior-Multimodal,200_317_2,FALSE,21.84155464,0.174387624
4210,208,330,208_330,208_330_1,R_STV,R_PGi,Posterior-Multimodal,Default,R_STV-R_PGi,Default-Posterior-Multimodal,200_318_1,FALSE,21.91792297,0.243124873
4211,208,330,208_330,208_330_2,R_STV,R_PGi,Posterior-Multimodal,Default,R_STV-R_PGi,Default-Posterior-Multimodal,200_318_2,FALSE,20.86281013,0.26545874
4212,208,330,208_330,208_330_3,R_STV,R_PGi,Posterior-Multimodal,Default,R_STV-R_PGi,Default-Posterior-Multimodal,200_318_3,FALSE,41.02973175,0.125939271
4213,208,304,208_304,208_304_1,R_STV,R_PBelt,Posterior-Multimodal,Auditory,R_STV-R_PBelt,Auditory-Posterior-Multimodal,200_341_1,FALSE,14.5430994,0.246532454
4214,209,361,209_361,209_361_1,R_7Pm,Thalamus_L,Frontoparietal,Sub,R_7Pm-Thalamus_L,Frontoparietal-Sub,201_347_1,FALSE,102.9046021,0.068068539
4215,210,211,210_211,210_211_1,R_7m,R_POS1,Default,Default,R_7m-R_POS1,Default-Default,202_203_1,FALSE,28.21405411,0.127488633
4216,210,211,210_211,210_211_2,R_7m,R_POS1,Default,Default,R_7m-R_POS1,Default-Default,202_203_2,FALSE,11.34238625,0.315349268
4217,210,213,210_213,210_213_1,R_7m,R_v23ab,Default,Default,R_7m-R_v23ab,Default-Default,202_205_1,FALSE,25.37141037,0.150374621
4218,210,341,210_341,210_341_1,R_7m,R_31pd,Default,Default,R_7m-R_31pd,Default-Default,202_328_1,FALSE,11.31023312,0.277231644
4219,210,341,210_341,210_341_2,R_7m,R_31pd,Default,Default,R_7m-R_31pd,Default-Default,202_328_2,FALSE,11.02204514,0.291022867
4220,210,342,210_342,210_342_1,R_7m,R_31a,Default,Frontoparietal,R_7m-R_31a,Default-Frontoparietal,202_329_1,FALSE,23.26485443,0.160951245
4221,210,361,210_361,210_361_1,R_7m,Thalamus_L,Default,Sub,R_7m-Thalamus_L,Default-Sub,202_347_1,FALSE,99.63887787,0.07668824
4222,211,213,211_213,211_213_1,R_POS1,R_v23ab,Default,Default,R_POS1-R_v23ab,Default-Default,203_205_1,FALSE,14.90411663,0.209610693
4223,211,299,211_299,211_299_1,R_POS1,R_PreS,Default,Default,R_POS1-R_PreS,Default-Default,203_289_1,FALSE,28.96882629,0.138449301
4224,211,299,211_299,211_299_2,R_POS1,R_PreS,Default,Default,R_POS1-R_PreS,Default-Default,203_289_2,FALSE,46.70721436,0.131985499
4225,214,341,214_341,214_341_1,R_d23ab,R_31pd,Default,Default,R_d23ab-R_31pd,Default-Default,206_328_1,FALSE,19.46337509,0.274885035
4226,215,341,215_341,215_341_1,R_31pv,R_31pd,Default,Default,R_31pv-R_31pd,Default-Default,207_328_1,FALSE,14.52313232,0.343398098
4227,216,219,216_219,216_219_1,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_1,FALSE,15.83511162,0.191435656
4228,216,219,216_219,216_219_2,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_2,FALSE,18.01976967,0.202682546
4229,216,219,216_219,216_219_3,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_3,FALSE,12.5505867,0.317128757
4230,216,219,216_219,216_219_4,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_4,FALSE,12.97645473,0.311257528
4231,216,219,216_219,216_219_5,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_5,FALSE,13.92631626,0.302500896
4232,216,219,216_219,216_219_6,R_5m,R_5L,Somatomotor,Somatomotor,R_5m-R_5L,Somatomotor-Somatomotor,208_211_6,FALSE,11.599473,0.39800011
4233,216,365,216_365,216_365_1,R_5m,Brainstem,Somatomotor,Sub,R_5m-Brainstem,Somatomotor-Sub,208_351_1,FALSE,85.15166473,0.047696382
4234,216,365,216_365,216_365_2,R_5m,Brainstem,Somatomotor,Sub,R_5m-Brainstem,Somatomotor-Sub,208_351_3,TRUE,94.28276062,0.038135058
4235,216,365,216_365,216_365_3,R_5m,Brainstem,Somatomotor,Sub,R_5m-Brainstem,Somatomotor-Sub,208_351_4,FALSE,88.21772003,0.039623844
4236,216,368,216_368,216_368_1,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_2,FALSE,66.12223816,0.03735449
4237,216,368,216_368,216_368_2,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_1,FALSE,55.00865936,0.046443023
4238,216,368,216_368,216_368_3,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_5,FALSE,59.58242798,0.039747891
4239,216,368,216_368,216_368_4,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_4,FALSE,60.39704132,0.03978115
4240,216,368,216_368,216_368_5,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_3,FALSE,71.68702698,0.045260445
4241,216,368,216_368,216_368_6,R_5m,Thalamus_R,Somatomotor,Sub,R_5m-Thalamus_R,Somatomotor-Sub,208_354_6,FALSE,61.82123566,0.043021168
4242,216,370,216_370,216_370_1,R_5m,putamen_R,Somatomotor,Sub,R_5m-putamen_R,Somatomotor-Sub,208_356_1,FALSE,66.98221588,0.037427551
4243,216,371,216_371,216_371_1,R_5m,Pallium_R,Somatomotor,Sub,R_5m-Pallium_R,Somatomotor-Sub,208_357_1,FALSE,68.23493958,0.043175502
4244,216,371,216_371,216_371_2,R_5m,Pallium_R,Somatomotor,Sub,R_5m-Pallium_R,Somatomotor-Sub,208_357_2,FALSE,68.45271301,0.043261605
4245,216,371,216_371,216_371_3,R_5m,Pallium_R,Somatomotor,Sub,R_5m-Pallium_R,Somatomotor-Sub,208_357_3,FALSE,72.42492676,0.035176575
4246,217,218,217_218,217_218_1,R_5mv,R_23c,Cingulo-Opercular,Cingulo-Opercular,R_5mv-R_23c,Cingulo-Opercular-Cingulo-Opercular,209_210_1,FALSE,9.108098984,0.377106386
4247,219,235,219_235,219_235_1,R_5L,R_6mp,Somatomotor,Somatomotor,R_5L-R_6mp,Somatomotor-Somatomotor,211_226_1,FALSE,45.57420731,0.103630518
4248,219,365,219_365,219_365_1,R_5L,Brainstem,Somatomotor,Sub,R_5L-Brainstem,Somatomotor-Sub,211_351_1,FALSE,87.23908234,0.040968365
4249,219,365,219_365,219_365_2,R_5L,Brainstem,Somatomotor,Sub,R_5L-Brainstem,Somatomotor-Sub,211_351_2,TRUE,95.49913025,0.042103768
4250,219,368,219_368,219_368_1,R_5L,Thalamus_R,Somatomotor,Sub,R_5L-Thalamus_R,Somatomotor-Sub,211_354_1,FALSE,67.46327972,0.041012102
4251,219,368,219_368,219_368_2,R_5L,Thalamus_R,Somatomotor,Sub,R_5L-Thalamus_R,Somatomotor-Sub,211_354_2,FALSE,57.70763779,0.034531864
4252,219,368,219_368,219_368_3,R_5L,Thalamus_R,Somatomotor,Sub,R_5L-Thalamus_R,Somatomotor-Sub,211_354_3,FALSE,60.00711441,0.039238472
4253,219,371,219_371,219_371_1,R_5L,Pallium_R,Somatomotor,Sub,R_5L-Pallium_R,Somatomotor-Sub,211_357_2,FALSE,73.48017883,0.046510343
4254,219,371,219_371,219_371_2,R_5L,Pallium_R,Somatomotor,Sub,R_5L-Pallium_R,Somatomotor-Sub,211_357_1,FALSE,75.82532501,0.037325187
4255,220,221,220_221,220_221_1,R_24dd,R_24dv,Somatomotor,Somatomotor,R_24dd-R_24dv,Somatomotor-Somatomotor,212_213_1,FALSE,10.75658226,0.296736206
4256,220,223,220_223,220_223_1,R_24dd,R_SCEF,Somatomotor,Cingulo-Opercular,R_24dd-R_SCEF,Cingulo-Opercular-Somatomotor,212_215_1,FALSE,12.11515427,0.256768973
4257,220,223,220_223,220_223_2,R_24dd,R_SCEF,Somatomotor,Cingulo-Opercular,R_24dd-R_SCEF,Cingulo-Opercular-Somatomotor,212_215_2,FALSE,22.76722527,0.169934715
4258,220,235,220_235,220_235_1,R_24dd,R_6mp,Somatomotor,Somatomotor,R_24dd-R_6mp,Somatomotor-Somatomotor,212_226_1,FALSE,21.83573532,0.130669707
4259,220,235,220_235,220_235_2,R_24dd,R_6mp,Somatomotor,Somatomotor,R_24dd-R_6mp,Somatomotor-Somatomotor,212_226_2,FALSE,13.44194508,0.204964409
