X,ROI_Pair,Network_Pair,Network_Pair_Index,Reproducibility_rfMRI
7554,Pair_51_124,Network_3_8,29,0.370225109
7555,Pair_52_124,Network_3_8,29,0.316572804
7556,Pair_53_124,Network_3_8,29,0.418380129
7557,Pair_54_124,Network_3_8,29,0.34765848
7558,Pair_55_124,Network_3_8,29,0.28177257
7559,Pair_56_124,Network_3_8,29,0.389479737
7560,Pair_57_124,Network_4_8,38,0.365551883
7561,Pair_58_124,Network_4_8,38,0.312227404
7562,Pair_59_124,Network_4_8,38,0.366071287
7563,Pair_60_124,Network_4_8,38,0.378442411
7564,Pair_61_124,Network_9_8,65,0.224247371
7565,Pair_62_124,Network_9_8,65,0.336710909
7566,Pair_63_124,Network_7_8,59,0.35780668
7567,Pair_64_124,Network_9_8,65,0.194489328
7568,Pair_65_124,Network_9_8,65,0.220663006
7569,Pair_66_124,Network_9_8,65,0.258315658
7570,Pair_67_124,Network_9_8,65,0.353066086
7571,Pair_68_124,Network_9_8,65,0.272761636
7572,Pair_69_124,Network_9_8,65,0.298436892
7573,Pair_70_124,Network_9_8,65,0.289285633
7574,Pair_71_124,Network_9_8,65,0.278387696
7575,Pair_72_124,Network_9_8,65,0.271678902
7576,Pair_73_124,Network_7_8,59,0.377937146
7577,Pair_74_124,Network_6_8,53,0.357489521
7578,Pair_75_124,Network_6_8,53,0.354920767
7579,Pair_76_124,Network_9_8,65,0.373937457
7580,Pair_77_124,Network_7_8,59,0.301587853
7581,Pair_78_124,Network_4_8,38,0.357481158
7582,Pair_79_124,Network_6_8,53,0.410490063
7583,Pair_80_124,Network_7_8,59,0.311855594
7584,Pair_81_124,Network_6_8,53,0.402771464
7585,Pair_82_124,Network_7_8,59,0.291914099
7586,Pair_83_124,Network_7_8,59,0.313710274
7587,Pair_84_124,Network_4_8,38,0.28759108
7588,Pair_85_124,Network_7_8,59,0.347980337
7589,Pair_86_124,Network_4_8,38,0.327724536
7590,Pair_87_124,Network_9_8,65,0.331132689
7591,Pair_88_124,Network_9_8,65,0.230832086
7592,Pair_89_124,Network_7_8,59,0.143838905
7593,Pair_90_124,Network_9_8,65,0.239191499
7594,Pair_91_124,Network_7_8,59,0.188170067
7595,Pair_92_124,Network_7_8,59,0.23923124
7596,Pair_93_124,Network_9_8,65,0.363920129
7597,Pair_94_124,Network_9_8,65,0.279343567
7598,Pair_95_124,Network_5_8,46,0.236181119
7599,Pair_96_124,Network_5_8,46,0.228333405
7600,Pair_97_124,Network_7_8,59,0.248409633
7601,Pair_98_124,Network_7_8,59,0.270876403
7602,Pair_99_124,Network_4_8,38,0.450888956
7603,Pair_100_124,Network_3_8,29,0.45031193
7604,Pair_101_124,Network_3_8,29,0.468932192
7605,Pair_102_124,Network_3_8,29,0.438644707
7606,Pair_103_124,Network_8_8,64,0.45689399
7607,Pair_104_124,Network_8_8,64,0.512456526
7608,Pair_105_124,Network_4_8,38,0.485866169
7609,Pair_106_124,Network_4_8,38,0.373787368
7610,Pair_107_124,Network_8_8,64,0.437174781
7611,Pair_108_124,Network_4_8,38,0.363398437
7612,Pair_109_124,Network_4_8,38,0.315080697
7613,Pair_110_124,Network_12_8,68,0.305905868
7614,Pair_111_124,Network_7_8,59,0.294234901
7615,Pair_112_124,Network_12_8,68,0.265262645
7616,Pair_113_124,Network_4_8,38,0.41748932
7617,Pair_114_124,Network_4_8,38,0.303881215
7618,Pair_115_124,Network_3_8,29,0.328888463
7619,Pair_116_124,Network_5_8,46,0.246430987
7620,Pair_117_124,Network_5_8,46,0.227844674
7621,Pair_118_124,Network_9_8,65,0.241967972
7622,Pair_119_124,Network_9_8,65,0.21186672
7623,Pair_120_124,Network_9_8,65,0.216521665
7624,Pair_121_124,Network_1_8,8,0.262502949
7625,Pair_122_124,Network_11_8,67,0.30930937
7626,Pair_123_124,Network_6_8,53,0.380285528
7627,Pair_1_125,Network_1_6,6,0.231866804
7628,Pair_2_125,Network_2_6,17,0.35894292
7629,Pair_3_125,Network_2_6,17,0.321662544
7630,Pair_4_125,Network_2_6,17,0.263888273
7631,Pair_5_125,Network_2_6,17,0.296675282
7632,Pair_6_125,Network_2_6,17,0.269944009
7633,Pair_7_125,Network_2_6,17,0.339600353
7634,Pair_8_125,Network_3_6,27,0.432338268
7635,Pair_9_125,Network_3_6,27,0.425751547
7636,Pair_10_125,Network_4_6,36,0.485538251
7637,Pair_11_125,Network_5_6,44,0.47563138
7638,Pair_12_125,Network_6_6,51,0.515731761
7639,Pair_13_125,Network_2_6,17,0.303283127
7640,Pair_14_125,Network_7_6,52,0.380873474
7641,Pair_15_125,Network_7_6,52,0.411877144
7642,Pair_16_125,Network_2_6,17,0.317419491
7643,Pair_17_125,Network_2_6,17,0.321882733
7644,Pair_18_125,Network_2_6,17,0.376633147
7645,Pair_19_125,Network_2_6,17,0.236910382
7646,Pair_20_125,Network_2_6,17,0.300981087
7647,Pair_21_125,Network_2_6,17,0.323696007
7648,Pair_22_125,Network_2_6,17,0.323472378
7649,Pair_23_125,Network_2_6,17,0.429649727
7650,Pair_24_125,Network_8_6,53,0.429528551
7651,Pair_25_125,Network_6_6,51,0.668044326
7652,Pair_26_125,Network_6_6,51,0.473474888
7653,Pair_27_125,Network_10_6,55,0.551127122
7654,Pair_28_125,Network_6_6,51,0.600929337
7655,Pair_29_125,Network_7_6,52,0.531992946
7656,Pair_30_125,Network_9_6,54,0.469447085
7657,Pair_31_125,Network_9_6,54,0.346221783
7658,Pair_32_125,Network_9_6,54,0.434364161
7659,Pair_33_125,Network_9_6,54,0.448651013
7660,Pair_34_125,Network_9_6,54,0.454524345
7661,Pair_35_125,Network_9_6,54,0.480644362
7662,Pair_36_125,Network_3_6,27,0.442470316
7663,Pair_37_125,Network_4_6,36,0.424078738
7664,Pair_38_125,Network_4_6,36,0.426366979
7665,Pair_39_125,Network_3_6,27,0.435952922
7666,Pair_40_125,Network_3_6,27,0.431570264
7667,Pair_41_125,Network_3_6,27,0.362435425
7668,Pair_42_125,Network_3_6,27,0.406815907
7669,Pair_43_125,Network_4_6,36,0.475758354
7670,Pair_44_125,Network_4_6,36,0.464182211
7671,Pair_45_125,Network_4_6,36,0.43222625
7672,Pair_46_125,Network_5_6,44,0.390424388
7673,Pair_47_125,Network_3_6,27,0.393543281
7674,Pair_48_125,Network_2_6,17,0.363243871
7675,Pair_49_125,Network_2_6,17,0.428325191
7676,Pair_50_125,Network_5_6,44,0.373281105
7677,Pair_51_125,Network_3_6,27,0.464777214
7678,Pair_52_125,Network_3_6,27,0.436029311
7679,Pair_53_125,Network_3_6,27,0.427783682
7680,Pair_54_125,Network_3_6,27,0.422371404
7681,Pair_55_125,Network_3_6,27,0.395922062
7682,Pair_56_125,Network_3_6,27,0.463019704
7683,Pair_57_125,Network_4_6,36,0.420059052
7684,Pair_58_125,Network_4_6,36,0.394822489
7685,Pair_59_125,Network_4_6,36,0.418624714
7686,Pair_60_125,Network_4_6,36,0.38515472
7687,Pair_61_125,Network_9_6,54,0.404956445
7688,Pair_62_125,Network_9_6,54,0.49331381
7689,Pair_63_125,Network_7_6,52,0.497505004
7690,Pair_64_125,Network_9_6,54,0.384034752
7691,Pair_65_125,Network_9_6,54,0.460200508
7692,Pair_66_125,Network_9_6,54,0.449218769
7693,Pair_67_125,Network_9_6,54,0.568499239
7694,Pair_68_125,Network_9_6,54,0.548188866
7695,Pair_69_125,Network_9_6,54,0.481238867
7696,Pair_70_125,Network_9_6,54,0.510738771
7697,Pair_71_125,Network_9_6,54,0.522622086
7698,Pair_72_125,Network_9_6,54,0.475062535
7699,Pair_73_125,Network_7_6,52,0.60484664
7700,Pair_74_125,Network_6_6,51,0.595832162
7701,Pair_75_125,Network_6_6,51,0.516932014
7702,Pair_76_125,Network_9_6,54,0.518177328
7703,Pair_77_125,Network_7_6,52,0.510415666
7704,Pair_78_125,Network_4_6,36,0.47396791
7705,Pair_79_125,Network_6_6,51,0.573306258
7706,Pair_80_125,Network_7_6,52,0.491849671
7707,Pair_81_125,Network_6_6,51,0.593281556
7708,Pair_82_125,Network_7_6,52,0.605119463
7709,Pair_83_125,Network_7_6,52,0.567402059
7710,Pair_84_125,Network_4_6,36,0.465985981
7711,Pair_85_125,Network_7_6,52,0.523906549
7712,Pair_86_125,Network_4_6,36,0.54495008
7713,Pair_87_125,Network_9_6,54,0.56265466
7714,Pair_88_125,Network_9_6,54,0.492872256
7715,Pair_89_125,Network_7_6,52,0.480580797
7716,Pair_90_125,Network_9_6,54,0.513755135
7717,Pair_91_125,Network_7_6,52,0.385030407
7718,Pair_92_125,Network_7_6,52,0.345682357
7719,Pair_93_125,Network_9_6,54,0.448131149
7720,Pair_94_125,Network_9_6,54,0.414478693
7721,Pair_95_125,Network_5_6,44,0.394299455
7722,Pair_96_125,Network_5_6,44,0.323944449
7723,Pair_97_125,Network_7_6,52,0.552467211
7724,Pair_98_125,Network_7_6,52,0.543399891
7725,Pair_99_125,Network_4_6,36,0.497882096
7726,Pair_100_125,Network_3_6,27,0.504383432
7727,Pair_101_125,Network_3_6,27,0.455206413
7728,Pair_102_125,Network_3_6,27,0.416738724
7729,Pair_103_125,Network_8_6,53,0.377729219
7730,Pair_104_125,Network_8_6,53,0.437365274
7731,Pair_105_125,Network_4_6,36,0.51382395
7732,Pair_106_125,Network_4_6,36,0.402209571
7733,Pair_107_125,Network_8_6,53,0.397082833
7734,Pair_108_125,Network_4_6,36,0.444179572
7735,Pair_109_125,Network_4_6,36,0.328798677
7736,Pair_110_125,Network_12_6,57,0.321810072
7737,Pair_111_125,Network_7_6,52,0.320810267
7738,Pair_112_125,Network_12_6,57,0.290003056
7739,Pair_113_125,Network_4_6,36,0.500597433
7740,Pair_114_125,Network_4_6,36,0.345022106
7741,Pair_115_125,Network_3_6,27,0.410418419
7742,Pair_116_125,Network_5_6,44,0.371731469
7743,Pair_117_125,Network_5_6,44,0.379021275
7744,Pair_118_125,Network_9_6,54,0.361963173
7745,Pair_119_125,Network_9_6,54,0.289590979
7746,Pair_120_125,Network_9_6,54,0.313748959
7747,Pair_121_125,Network_1_6,6,0.288433509
7748,Pair_122_125,Network_11_6,56,0.384280624
7749,Pair_123_125,Network_6_6,51,0.501251412
7750,Pair_124_125,Network_8_6,53,0.434911399
7751,Pair_1_126,Network_1_9,9,0.333597863
7752,Pair_2_126,Network_2_9,20,0.250026758
7753,Pair_3_126,Network_2_9,20,0.389826821
7754,Pair_4_126,Network_2_9,20,0.362324374
7755,Pair_5_126,Network_2_9,20,0.35647315
7756,Pair_6_126,Network_2_9,20,0.320463936
7757,Pair_7_126,Network_2_9,20,0.321349754
7758,Pair_8_126,Network_3_9,30,0.164695151
7759,Pair_9_126,Network_3_9,30,0.187778007
7760,Pair_10_126,Network_4_9,39,0.241112721
7761,Pair_11_126,Network_5_9,47,0.35102988
7762,Pair_12_126,Network_6_9,54,0.278717229
7763,Pair_13_126,Network_2_9,20,0.372509823
7764,Pair_14_126,Network_7_9,60,0.337181406
7765,Pair_15_126,Network_7_9,60,0.401686854
7766,Pair_16_126,Network_2_9,20,0.398764155
7767,Pair_17_126,Network_2_9,20,0.34102185
7768,Pair_18_126,Network_2_9,20,0.291482878
7769,Pair_19_126,Network_2_9,20,0.28838452
7770,Pair_20_126,Network_2_9,20,0.282153851
7771,Pair_21_126,Network_2_9,20,0.320078463
7772,Pair_22_126,Network_2_9,20,0.222538755
7773,Pair_23_126,Network_2_9,20,0.251690401
7774,Pair_24_126,Network_8_9,65,0.142780646
7775,Pair_25_126,Network_6_9,54,0.29162958
7776,Pair_26_126,Network_6_9,54,0.159393492
7777,Pair_27_126,Network_10_9,70,0.347134652
7778,Pair_28_126,Network_6_9,54,0.252289346
7779,Pair_29_126,Network_7_9,60,0.369029372
7780,Pair_30_126,Network_9_9,69,0.376089063
7781,Pair_31_126,Network_9_9,69,0.444316859
7782,Pair_32_126,Network_9_9,69,0.213853917
7783,Pair_33_126,Network_9_9,69,0.347958001
7784,Pair_34_126,Network_9_9,69,0.321937855
7785,Pair_35_126,Network_9_9,69,0.337446642
7786,Pair_36_126,Network_3_9,30,0.193575157
7787,Pair_37_126,Network_4_9,39,0.231491666
7788,Pair_38_126,Network_4_9,39,0.204341472
7789,Pair_39_126,Network_3_9,30,0.237210408
7790,Pair_40_126,Network_3_9,30,0.162252018
7791,Pair_41_126,Network_3_9,30,0.130788515
7792,Pair_42_126,Network_3_9,30,0.280628583
7793,Pair_43_126,Network_4_9,39,0.212494194
7794,Pair_44_126,Network_4_9,39,0.177787687
7795,Pair_45_126,Network_4_9,39,0.318912848
7796,Pair_46_126,Network_5_9,47,0.364511235
7797,Pair_47_126,Network_3_9,30,0.312997719
7798,Pair_48_126,Network_2_9,20,0.326393038
7799,Pair_49_126,Network_2_9,20,0.334446384
7800,Pair_50_126,Network_5_9,47,0.326878679
7801,Pair_51_126,Network_3_9,30,0.19978844
7802,Pair_52_126,Network_3_9,30,0.174683337
7803,Pair_53_126,Network_3_9,30,0.174551732
7804,Pair_54_126,Network_3_9,30,0.179053479
7805,Pair_55_126,Network_3_9,30,0.154336337
7806,Pair_56_126,Network_3_9,30,0.215023009
7807,Pair_57_126,Network_4_9,39,0.190688633
7808,Pair_58_126,Network_4_9,39,0.16634134
7809,Pair_59_126,Network_4_9,39,0.156489113
7810,Pair_60_126,Network_4_9,39,0.12573217
7811,Pair_61_126,Network_9_9,69,0.215285199
7812,Pair_62_126,Network_9_9,69,0.225988315
7813,Pair_63_126,Network_7_9,60,0.249838859
7814,Pair_64_126,Network_9_9,69,0.220725307
7815,Pair_65_126,Network_9_9,69,0.300221693
7816,Pair_66_126,Network_9_9,69,0.214203554
7817,Pair_67_126,Network_9_9,69,0.292793412
7818,Pair_68_126,Network_9_9,69,0.365893453
7819,Pair_69_126,Network_9_9,69,0.243814064
7820,Pair_70_126,Network_9_9,69,0.253956
7821,Pair_71_126,Network_9_9,69,0.29628503
7822,Pair_72_126,Network_9_9,69,0.320176118
7823,Pair_73_126,Network_7_9,60,0.262555035
7824,Pair_74_126,Network_6_9,54,0.2517154
7825,Pair_75_126,Network_6_9,54,0.180158952
7826,Pair_76_126,Network_9_9,69,0.214652728
7827,Pair_77_126,Network_7_9,60,0.207473289
7828,Pair_78_126,Network_4_9,39,0.246632336
7829,Pair_79_126,Network_6_9,54,0.264114839
7830,Pair_80_126,Network_7_9,60,0.295320111
7831,Pair_81_126,Network_6_9,54,0.230182783
7832,Pair_82_126,Network_7_9,60,0.213914228
7833,Pair_83_126,Network_7_9,60,0.331494553
7834,Pair_84_126,Network_4_9,39,0.253833251
7835,Pair_85_126,Network_7_9,60,0.254832883
7836,Pair_86_126,Network_4_9,39,0.224032122
7837,Pair_87_126,Network_9_9,69,0.278519074
7838,Pair_88_126,Network_9_9,69,0.272951342
7839,Pair_89_126,Network_7_9,60,0.231376305
7840,Pair_90_126,Network_9_9,69,0.238973441
7841,Pair_91_126,Network_7_9,60,0.181021824
7842,Pair_92_126,Network_7_9,60,0.27861827
7843,Pair_93_126,Network_9_9,69,0.344833407
7844,Pair_94_126,Network_9_9,69,0.26995884
7845,Pair_95_126,Network_5_9,47,0.268037604
7846,Pair_96_126,Network_5_9,47,0.206721118
7847,Pair_97_126,Network_7_9,60,0.292579505
7848,Pair_98_126,Network_7_9,60,0.322135973
7849,Pair_99_126,Network_4_9,39,0.189132996
7850,Pair_100_126,Network_3_9,30,0.20415353
7851,Pair_101_126,Network_3_9,30,0.183182694
7852,Pair_102_126,Network_3_9,30,0.122256252
7853,Pair_103_126,Network_8_9,65,0.120631947
7854,Pair_104_126,Network_8_9,65,0.196190849
7855,Pair_105_126,Network_4_9,39,0.199054027
7856,Pair_106_126,Network_4_9,39,0.151050558
7857,Pair_107_126,Network_8_9,65,0.160111385
7858,Pair_108_126,Network_4_9,39,0.196835978
7859,Pair_109_126,Network_4_9,39,0.192105292
7860,Pair_110_126,Network_12_9,72,0.143925501
7861,Pair_111_126,Network_7_9,60,0.157231386
7862,Pair_112_126,Network_12_9,72,0.180046866
7863,Pair_113_126,Network_4_9,39,0.205517918
7864,Pair_114_126,Network_4_9,39,0.121708567
7865,Pair_115_126,Network_3_9,30,0.169890488
7866,Pair_116_126,Network_5_9,47,0.181826607
7867,Pair_117_126,Network_5_9,47,0.305066097
7868,Pair_118_126,Network_9_9,69,0.257372044
7869,Pair_119_126,Network_9_9,69,0.324666564
7870,Pair_120_126,Network_9_9,69,0.28187522
7871,Pair_121_126,Network_1_9,9,0.404293822
7872,Pair_122_126,Network_11_9,71,0.316311718
7873,Pair_123_126,Network_6_9,54,0.18372576
7874,Pair_124_126,Network_8_9,65,0.149231214
7875,Pair_125_126,Network_6_9,54,0.261197939
7876,Pair_1_127,Network_1_5,5,0.283264344
7877,Pair_2_127,Network_2_5,16,0.232250293
7878,Pair_3_127,Network_2_5,16,0.293983941
7879,Pair_4_127,Network_2_5,16,0.299967168
7880,Pair_5_127,Network_2_5,16,0.306300621
7881,Pair_6_127,Network_2_5,16,0.276470856
7882,Pair_7_127,Network_2_5,16,0.294337272
7883,Pair_8_127,Network_3_5,26,0.170941606
7884,Pair_9_127,Network_3_5,26,0.165494418
7885,Pair_10_127,Network_4_5,35,0.247818662
7886,Pair_11_127,Network_5_5,43,0.367336989
7887,Pair_12_127,Network_6_5,44,0.241692997
7888,Pair_13_127,Network_2_5,16,0.308731962
7889,Pair_14_127,Network_7_5,45,0.293425308
7890,Pair_15_127,Network_7_5,45,0.393835829
7891,Pair_16_127,Network_2_5,16,0.343079743
7892,Pair_17_127,Network_2_5,16,0.344676032
7893,Pair_18_127,Network_2_5,16,0.301966099
7894,Pair_19_127,Network_2_5,16,0.269056444
7895,Pair_20_127,Network_2_5,16,0.277275829
7896,Pair_21_127,Network_2_5,16,0.286727348
7897,Pair_22_127,Network_2_5,16,0.236290939
7898,Pair_23_127,Network_2_5,16,0.232797847
7899,Pair_24_127,Network_8_5,46,0.250590572
7900,Pair_25_127,Network_6_5,44,0.274175295
7901,Pair_26_127,Network_6_5,44,0.154851366
7902,Pair_27_127,Network_10_5,48,0.315161816
7903,Pair_28_127,Network_6_5,44,0.28675751
7904,Pair_29_127,Network_7_5,45,0.369407167
7905,Pair_30_127,Network_9_5,47,0.283986995
7906,Pair_31_127,Network_9_5,47,0.351940163
7907,Pair_32_127,Network_9_5,47,0.253149234
7908,Pair_33_127,Network_9_5,47,0.197042939
7909,Pair_34_127,Network_9_5,47,0.227356593
7910,Pair_35_127,Network_9_5,47,0.212097439
7911,Pair_36_127,Network_3_5,26,0.221262917
7912,Pair_37_127,Network_4_5,35,0.221986271
7913,Pair_38_127,Network_4_5,35,0.217940307
7914,Pair_39_127,Network_3_5,26,0.285148181
7915,Pair_40_127,Network_3_5,26,0.166759132
7916,Pair_41_127,Network_3_5,26,0.172754191
7917,Pair_42_127,Network_3_5,26,0.282522605
7918,Pair_43_127,Network_4_5,35,0.199587772
7919,Pair_44_127,Network_4_5,35,0.274190138
7920,Pair_45_127,Network_4_5,35,0.333402062
7921,Pair_46_127,Network_5_5,43,0.372160329
7922,Pair_47_127,Network_3_5,26,0.326333065
7923,Pair_48_127,Network_2_5,16,0.333343776
7924,Pair_49_127,Network_2_5,16,0.343002398
7925,Pair_50_127,Network_5_5,43,0.350394011
7926,Pair_51_127,Network_3_5,26,0.172871384
7927,Pair_52_127,Network_3_5,26,0.18822029
7928,Pair_53_127,Network_3_5,26,0.177833289
7929,Pair_54_127,Network_3_5,26,0.176966837
7930,Pair_55_127,Network_3_5,26,0.26016776
7931,Pair_56_127,Network_3_5,26,0.217758503
7932,Pair_57_127,Network_4_5,35,0.210674006
7933,Pair_58_127,Network_4_5,35,0.273156418
7934,Pair_59_127,Network_4_5,35,0.236974972
7935,Pair_60_127,Network_4_5,35,0.164419878
7936,Pair_61_127,Network_9_5,47,0.161873313
7937,Pair_62_127,Network_9_5,47,0.23856061
7938,Pair_63_127,Network_7_5,45,0.197477904
7939,Pair_64_127,Network_9_5,47,0.142410318
7940,Pair_65_127,Network_9_5,47,0.157690106
7941,Pair_66_127,Network_9_5,47,0.238541023
7942,Pair_67_127,Network_9_5,47,0.27189197
7943,Pair_68_127,Network_9_5,47,0.282690374
7944,Pair_69_127,Network_9_5,47,0.174786324
7945,Pair_70_127,Network_9_5,47,0.218830267
7946,Pair_71_127,Network_9_5,47,0.235373195
7947,Pair_72_127,Network_9_5,47,0.249937164
7948,Pair_73_127,Network_7_5,45,0.313209515
7949,Pair_74_127,Network_6_5,44,0.199089982
7950,Pair_75_127,Network_6_5,44,0.128331205
7951,Pair_76_127,Network_9_5,47,0.160317131
7952,Pair_77_127,Network_7_5,45,0.213653697
7953,Pair_78_127,Network_4_5,35,0.305253185
7954,Pair_79_127,Network_6_5,44,0.359478271
7955,Pair_80_127,Network_7_5,45,0.313868197
7956,Pair_81_127,Network_6_5,44,0.334880979
7957,Pair_82_127,Network_7_5,45,0.295363196
7958,Pair_83_127,Network_7_5,45,0.335158206
7959,Pair_84_127,Network_4_5,35,0.32791169
7960,Pair_85_127,Network_7_5,45,0.271702236
7961,Pair_86_127,Network_4_5,35,0.277224627
7962,Pair_87_127,Network_9_5,47,0.22131147
7963,Pair_88_127,Network_9_5,47,0.246049795
7964,Pair_89_127,Network_7_5,45,0.249402123
7965,Pair_90_127,Network_9_5,47,0.284109614
7966,Pair_91_127,Network_7_5,45,0.257088407
7967,Pair_92_127,Network_7_5,45,0.262015295
7968,Pair_93_127,Network_9_5,47,0.313694023
7969,Pair_94_127,Network_9_5,47,0.226285349
7970,Pair_95_127,Network_5_5,43,0.310651483
7971,Pair_96_127,Network_5_5,43,0.236484475
7972,Pair_97_127,Network_7_5,45,0.334587956
7973,Pair_98_127,Network_7_5,45,0.263621356
7974,Pair_99_127,Network_4_5,35,0.234946228
7975,Pair_100_127,Network_3_5,26,0.215827895
7976,Pair_101_127,Network_3_5,26,0.214851324
7977,Pair_102_127,Network_3_5,26,0.172155446
7978,Pair_103_127,Network_8_5,46,0.139151215
7979,Pair_104_127,Network_8_5,46,0.235337974
7980,Pair_105_127,Network_4_5,35,0.197024987
7981,Pair_106_127,Network_4_5,35,0.202733898
7982,Pair_107_127,Network_8_5,46,0.201717773
7983,Pair_108_127,Network_4_5,35,0.228848736
7984,Pair_109_127,Network_4_5,35,0.173816373
7985,Pair_110_127,Network_12_5,50,0.136549057
7986,Pair_111_127,Network_7_5,45,0.179995634
7987,Pair_112_127,Network_12_5,50,0.184968125
7988,Pair_113_127,Network_4_5,35,0.235010284
7989,Pair_114_127,Network_4_5,35,0.167109932
7990,Pair_115_127,Network_3_5,26,0.171460909
7991,Pair_116_127,Network_5_5,43,0.232250851
7992,Pair_117_127,Network_5_5,43,0.313396714
7993,Pair_118_127,Network_9_5,47,0.261492032
7994,Pair_119_127,Network_9_5,47,0.265175155
7995,Pair_120_127,Network_9_5,47,0.257285754
7996,Pair_121_127,Network_1_5,5,0.355465298
7997,Pair_122_127,Network_11_5,49,0.318967981
7998,Pair_123_127,Network_6_5,44,0.209607727
7999,Pair_124_127,Network_8_5,46,0.193516583
8000,Pair_125_127,Network_6_5,44,0.230602905
8001,Pair_126_127,Network_9_5,47,0.285234815
8002,Pair_1_128,Network_1_6,6,0.255994205
8003,Pair_2_128,Network_2_6,17,0.327490972
8004,Pair_3_128,Network_2_6,17,0.278011869
8005,Pair_4_128,Network_2_6,17,0.235684715
8006,Pair_5_128,Network_2_6,17,0.241908185
8007,Pair_6_128,Network_2_6,17,0.218661057
8008,Pair_7_128,Network_2_6,17,0.280166036
8009,Pair_8_128,Network_3_6,27,0.34597323
8010,Pair_9_128,Network_3_6,27,0.341998671
8011,Pair_10_128,Network_4_6,36,0.46643901
8012,Pair_11_128,Network_5_6,44,0.526103669
8013,Pair_12_128,Network_6_6,51,0.466009331
8014,Pair_13_128,Network_2_6,17,0.258595281
8015,Pair_14_128,Network_7_6,52,0.437720178
8016,Pair_15_128,Network_7_6,52,0.516197324
8017,Pair_16_128,Network_2_6,17,0.278309589
